link|title|author|date|content
https://www.scmp.com/week-asia/people/article/3239131/not-acceptable-israel-use-money-retain-thai-workers-says-pm-srettha-thavisin|‘Not acceptable’ for Israel to use money to retain Thai workers, PM Srettha Thavisin says|SCMP’s Asia desk|2023-10-25T10:00:12.000Z|Prime Minister Srettha Thavisin has called on Thais working in war-hit  Israel to return home, amid accusations that the Middle Eastern nation is dangling more money to make them stay put as safety concerns mount ahead of a planned ground invasion of  Gaza.Srettha acknowledged many of the workers were choosing to remain in Israel for economic reasons, but that it was “unacceptable” for the country’s employers to offer increased wages or delay payment of salaries to entice them to hang on.Srettha said he had expressed his displeasure over the matter in a meeting with Israel’s ambassador to Thailand, Orna Sagiv, on Monday.“I strongly conveyed it’s not acceptable that money is used by employers to lure them. I think it’s not right,” he said.Malaysia PM slams West’s human rights hypocrisy in supporting ‘brutal’ IsraelThe envoy initially said she was not aware of the issue and would look into it. The Israeli embassy in Bangkok admitted that additional monetary incentives were used to retain Thai workers but denied their salaries were deferred.
https://www.scmp.com/news/world/middle-east/article/3239110/israel-gaza-war-qatar-becomes-key-intermediary-fate-hostages-hangs-balance|Israel-Gaza war: Qatar becomes key intermediary as fate of hostages hangs in balance|Associated Press|2023-10-25T06:26:23.000Z|"The gas-rich nation of Qatar has become a key intermediary over the fate of more than 200 hostages held by Hamas militants after their unprecedented attack on Israel, once again putting the small Arabian Peninsula country in the spotlight.The negotiations have also thrust Qatar into a delicate international balancing act as it maintains a relationship with those viewed as militant groups by the West while trying to preserve its close security ties with the United States.Under arrangements stemming from past Hamas ceasefire understandings with Israel, the gas-rich emirate of Qatar has paid the salaries of civil servants in the Gaza Strip, provided direct cash transfers to poor families and offered other kinds of humanitarian aid to Palestinians in Gaza.Qatar has also hosted Hamas’ political office in its capital of Doha for over a decade. Among officials based there is Khaled Mashaal, an exiled Hamas member who survived a 1997 Israeli assassination attempt in Jordan that threatened to derail that country’s peace deal with Israel. Also there is Ismail Haniyeh, Hamas’ supreme leader.
02:33Hamas releases 2 Israeli women as US advises Israel to hold off on Gaza invasionHamas releases 2 Israeli women as US advises Israel to hold off on Gaza invasionThe US sanctioned Mashaal in 2003 for being “responsible for supervising assassination operations, bombings and the killing of Israeli settlers”."
https://www.scmp.com/news/world/middle-east/article/3239102/us-shares-hard-lessons-urban-combat-iraq-and-syria-israel-prepares-invade-gaza|US shares hard lessons from urban combat in Iraq and Syria as Israel prepares to invade Gaza|Associated Press|2023-10-25T05:49:15.000Z|"The prospect of Israeli forces launching an assault into Gaza’s dense urban neighbourhoods, where militants use civilians as human shields, brings back searing memories of the deadly battles the US-led coalition fought against Islamic State in Iraq and Syria.For US Defence Secretary Lloyd Austin and his military leaders, that intense combat and the thousands of civilians killed in air strikes and neighbourhood gunfights in Mosul and Raqqa are lessons to be shared as Israel prepares for a possible ground invasion against Hamas.“In our conversations with the Israelis, and as we’ve made very clear, we’re continuing to highlight, the importance of mitigating civilian casualties and ensuring that … things like safety corridors are thought through,” Brigadier General Pat Ryder, the Pentagon spokesman, said Tuesday.The US can paint a vivid picture of civilian slaughter. During the eight-month siege to liberate Mosul from Islamic insurgents, as many as 10,000 people were killed, including at least 3,200 civilians from air strikes, artillery fire or mortar rounds between October 2016 and the fall of Islamic State in July 2017, according to an Associated Press investigation.


About the same number of civilians were killed or taken hostage by militants and used as human shields as they fled the city."
https://www.scmp.com/week-asia/politics/article/3239033/israel-gaza-war-can-japan-leverage-its-middle-east-ties-create-dialogue-defuse-tensions|Israel-Gaza war: can Japan leverage its Middle East ties to create dialogue, defuse tensions?|Maria Siow|2023-10-25T00:30:20.000Z|As  Japan tries to maintain neutrality in the  Israel-Gaza war, analysts say Tokyo can use its strong ties to countries in the  Middle East to create opportunities for dialogue, even as its limited leverage means it is unlikely to “drive the situation”.Japan was not among the  G7 nations that swiftly condemned Hamas’ surprise October 7 attack on  Israel, but changed tack a week later and decried the “terror attacks”, saying such conduct could not be justified and Israel had the right to defend itself and its people under international law.This reversal may have prompted Palestinian envoys in Tokyo to call on the Japanese government to be neutral in the conflict and maintain humanitarian aid to the Palestinians.People hold banners during a rally against Israel’s military operations in Gaza near the embassy of Israel in Tokyo, Japan, on Saturday. Photo: EPA-EFERyo Hinata-Yamaguchi, an assistant professor of international relations at the University of Tokyo, said Japan was being careful with its approach in the Middle East given its position as a US ally and G7 member, while also being dependent on the region for its energy security.
https://www.scmp.com/news/world/middle-east/article/3239063/ceasefire-or-pause-us-and-russia-poised-un-showdown-israel-gaza-war|Ceasefire or pause? US and Russia poised for UN showdown on Israel-Gaza war|Reuters|2023-10-24T22:23:18.000Z|The US and Russia have put forward rival plans at the United Nations to help Palestinian civilians caught in the Israel-Hamas conflict in the Gaza Strip: a humanitarian pause or a ceasefire.Both countries seek UN Security Council resolutions to address shortages of food, water, medical supplies and electricity in Gaza. But the US has called for pauses to allow aid to enter Gaza, while Russia wants a humanitarian ceasefire.A pause is generally considered less formal and shorter than a ceasefire. While the differences may seem semantic, the US proposal for pauses has grown out of an initial draft given to the 15-member council on Saturday that was staunchly pro-Israel, Washington’s long-time ally.Russia announced on Tuesday that it could not support the US plan for action and put forward its own text that calls for a ceasefire, an idea backed by Arab states.US Secretary of State Antony Blinken speaks during a UN Security Council meeting on Tuesday. Photo: APA council resolution needs at least nine votes and no vetos by the United States, France, Britain, Russia or China to be adopted. It was not immediately clear if or when the US and Russian draft resolutions could be put to a vote.
https://www.scmp.com/comment/opinion/article/3238891/palestine-question-amid-us-failures-can-china-step-fair-mediator-israel-gaza-war|Palestine question: amid US failures, can China step in as a fair mediator in Israel-Gaza war?|Saher Liaqat|2023-10-24T21:30:10.000Z|The question of Palestine is of immense significance in the Middle East – settling the issue would contribute a foundational element of peace in the region. The recent escalation, triggered by Hamas’  Operation Al-Aqsa Flood and Israel’s response, also has significant geopolitical and economic ramifications for the rest of the world.For many decades, the US has been the primary power broker in the Middle East but, recently, China has been assuming a role of mediator. In March, Beijing facilitated the reconciliation of relations between historic Gulf adversaries  Iran and Saudi Arabia, a development some see as indicative of a shifting global order.Meanwhile, US efforts to coax a diplomatic normalisation between Saudi Arabia and Israel have been  disrupted by the latest outbreak of conflict between Israel and Hamas.Regionally, the violence threatens to  spread and could potentially involve Iranian proxies from Iraq, Syria and Lebanon – Tehran has  made no secret of its support for Hamas. The Iranian-backed Hezbollah, which has clashed with Israel, has formidable military capabilities. Adding to the risk is the strategic significance of the Golan Heights, a water-rich, fertile area that Israel annexed from Syria, where Iranian-backed groups are known to be active.
https://www.scmp.com/news/world/united-states-canada/article/3239059/israel-gaza-war-antony-blinken-says-will-work-chinas-wang-yi-rein-mideast-tensions|Israel-Gaza war: Antony Blinken says will work with China’s Wang Yi to rein in Mideast tensions|Reuters|2023-10-24T17:57:25.000Z|US Secretary of State Antony Blinken told the UN Security Council on Tuesday that he will work with China’s top diplomat Wang Yi to prevent the conflict in the Middle East from spreading when they meet later this week.Blinken called on the 15-member council to help contain the conflict, amid soaring tensions after Palestinian militant group Hamas’ attacks on Israel on October 7.“Members of this council, and permanent members in particular, have a special responsibility to prevent this conflict from spreading,” Blinken said, warning Iran and its proxies in the region not to open up more fronts in the war.“I look forward to continuing to work with my counterpart from the People’s Republic of China to do precisely that, when he visits Washington later this week.”Palestinians look for survivors of Israeli bombardment of the Gaza Strip in Nusseirat refugee camp on Tuesday. Photo: APWang is set to arrive in the United States on Thursday for talks with Blinken and President Joe Biden’s national security adviser Jake Sullivan, as Washington seeks to ensure the intense competition between the world’s two largest economies and their disagreements over a host of issues from trade to Taiwan and the South China Sea does not veer into conflict.
https://www.scmp.com/week-asia/politics/article/3239053/height-barbarism-malaysias-anwar-slams-israel-over-gaza-strikes-thousands-flock-pro-palestine-rally|‘Height of barbarism’: Malaysia’s Anwar slams Israel over Gaza strikes as thousands flock to pro-Palestinian rally|Hadi Azmi|2023-10-24T15:43:51.000Z|Malaysian Prime Minister  Anwar Ibrahim struck a defiant note over his condemnation of Israel’s actions in Gaza despite warnings of blowback from pro-Israel Western nations, as thousands of his countrymen filled a Kuala Lumpur stadium on Tuesday night in the largest pro-Palestine rally so far in the Muslim-majority nation.“We have to accept the fact that the situation is going to become more dire for Gaza because of Israel’s arrogance that is backed by the United States and Europe. These next few weeks will be brutal, under the palms of Israel,” Anwar told a crowd of over 20,000 at the Axiata Arena.Anwar said the situation had reached a “level of insanity”, with more than 5,000 Palestinians, nearly 2,000 of them children, killed under Israel’s bombardment since October 7, according to data from Gaza’s ministry of health.“It is the height of barbarism in this world,” Anwar said. “Where is justice? Where is humanity? Where [are the] democratic ideals and human rights that the West is talking about?”Malaysian Prime Minister Anwar Ibrahim speaks at a pro-Palestinian rally in Kuala Lumpur on Tuesday. Photo: Hadi AzmiRally goers who arrived early at the stadium prayed the maghrib – sunset prayers – together and told of their anguish at the images of carnage pouring out daily from  Gaza.
https://www.scmp.com/news/world/middle-east/article/3239032/israel-aims-destroy-hamas-remains-vague-gazas-post-war-future|Israel aims to ‘destroy’ Hamas but remains vague on Gaza’s post-war future|Agence France-Presse|2023-10-24T12:02:08.000Z|Israel is determined to crush Hamas but has said little about what would replace its rule in Gaza after the war, with observers expecting Washington will play a decisive role.“One thing is clear: the Gaza Strip will not be ruled by Hamas once this war is over,” Israeli government spokesman Eylon Levy said as Israel’s military steps up strikes in preparation for a widely-expected ground offensive.In the wake of the October 7 attacks, when militants from the Palestinian Islamist movement began a deadly cross-border assault that has killed 1,400 people, Israel has laid out just one objective: “Destroying Hamas”.A man reacts as Palestinians gather to search for casualties at the site of an Israeli strike on a house in the southern Gaza Strip on Tuesday. Photo: ReutersSince then, it has embarked on a brutal retaliatory bombing campaign, which Gaza’s Hamas-run health ministry says has now killed more than 5,000 people.
https://www.scmp.com/news/china/diplomacy/article/3238988/chinas-wang-yi-calls-israeli-palestinian-fms-condemns-harm-civilians|China’s Wang Yi calls Israeli, Palestinian foreign ministers, condemns harm to civilians|Hayley Wong|2023-10-24T10:00:18.000Z|In the first call to his Israeli counterpart since the  Gaza war began, Chinese Foreign Minister  Wang Yi stressed that countries acting in self-defence are obliged to protect civilians.On the same day, Wang also called the Palestinian Authority’s foreign minister for the first time, as part of Beijing’s efforts to present itself as a peacemaker in the intensifying conflict between Israeli forces and Hamas, which controls the Gaza Strip.In the Monday call with Israel’s Foreign Minister Eli Cohen, Wang expressed China’s “deep worries” about the war’s escalation and stressed that Beijing “condemns all actions that harm civilians”, according to the Chinese statement.“Every country has the right to self-defence, but should abide by international law and protect the safety of civilians,” he said.
https://www.scmp.com/news/world/middle-east/article/3238977/israel-bombs-hundreds-targets-gaza-death-toll-passes-5000|Israel bombs hundreds of targets as Gaza death toll passes 5,000|Reuters|2023-10-24T07:14:02.000Z|"Israel’s military intensified its assault on Hamas militants in Gaza, as the United States and other global powers called for aid to continue flowing into the besieged strip to prevent an already grave humanitarian crisis from worsening.Israel’s military said it had hit more than 400 militant targets in Gaza overnight and killed dozens of Hamas fighters, including three deputy battalion commanders.In a statement, the military said that among the targets hit was a tunnel which allowed Hamas to infiltrate Israel from the sea and Hamas command centres in mosques. Reuters could not immediately verify the report.The Ramallah-based Palestinian Foreign Ministry said on Tuesday that more than 120 Palestinians were killed in Israeli air strikes that targeted inhabited homes in different areas of the Gaza Strip.


Earlier, Israeli Chief of Staff Lieutenant General Herzi Halevi suggested Israel had no intention of curbing its strikes."
https://www.scmp.com/news/world/middle-east/article/3238968/israels-iron-dome-missile-defence-system-ironclad|ExplainerIs Israel’s Iron Dome missile defence system ironclad?|Associated Press|2023-10-24T06:26:47.000Z|Since Israel activated the Iron Dome in 2011, the cutting-edge rocket-defence system has intercepted thousands of rockets fired from the Gaza Strip.The system has given residents a sense of security, and Israelis can often be seen watching the projectiles flying through the skies and destroying their targets overhead.But the current war with Hamas might be its stiffest challenge yet.In just two weeks, Hamas has fired 7,000 rockets toward Israel, according to the Israeli military. That is more than any of the previous four wars fought between Israel and Hamas since the militant group seized power in Gaza in 2007.An Israeli missile launched from the Iron Dome system intercepts a rocket. Photo: AFPOn October 7 alone, the first day of fighting, Hamas launched at least 2,000 rockets, according to data from West Point. Lebanon’s Hezbollah has also fired hundreds of rockets along Israel’s northern front since the fighting began.
https://www.scmp.com/news/world/middle-east/article/3238964/us-rushes-defences-and-advisers-middle-east-israels-ground-assault-gaza-looms|US rushes defences and advisers to Middle East as Israel’s ground assault in Gaza looms|Associated Press|2023-10-24T05:59:16.000Z|"The Pentagon has sent military advisers, including a Marine Corps general versed in urban warfare, to Israel to aid in its war planning and is speeding multiple sophisticated air defence systems to the Middle East days ahead of an anticipated ground assault into Gaza.One of the officers leading the assistance is Marine Corps Lieutenant General James Glynn, who previously helped lead special operations forces against Islamic State and served in Fallujah, Iraq, during some of the most heated urban combat there, according to a US official who was not authorised to discuss Glynn’s role and spoke on the condition of anonymity.Glynn will also be advising on how to mitigate civilian casualties in urban warfare, the official said.Israel is preparing a large-scale ground operation in an environment in which Hamas militants have had years to prepare tunnel networks and set traps throughout northern Gaza’s dense urban blocks.


Glynn and the other military officers who are advising Israel “have experience that is appropriate to the sorts of operations that Israel is conducting,” National Security Council spokesman John Kirby said on Monday."
https://www.scmp.com/news/world/middle-east/article/3238957/third-aid-convoy-enters-gaza-un-warns-fuel-about-run-out|Third aid convoy enters Gaza as UN warns fuel about to run out|Reuters|2023-10-24T05:11:42.000Z|A third convoy of humanitarian aid trucks delivered water, food and medicine to the besieged Gaza Strip on Monday, but the United Nations warned that fuel was not included and reserves will run out within two days.Humanitarian deliveries through the Rafah crossing from Egypt began on Saturday after wrangling over procedures for inspecting the aid and bombardments on the Gaza side of the border had left relief materials stranded in Egypt.“The United States remains committed to ensuring that civilians in Gaza will continue to have access to food, water, medical care, and other assistance, without diversion by Hamas,” US President Joe Biden posted on X.Rafah is the main crossing in and out of Gaza that does not border Israel. Since Israel has imposed a “total siege” of the enclave in retaliation for an attack by Hamas militants on October 7, Rafah has become the focus of efforts to deliver aid.A man unloads humanitarian aid in Gaza on Saturday. Photo: AFPTwenty trucks entered Gaza via Rafah on Monday, taking the total to 54 trucks since Saturday, UN spokesman Stephane Dujarric said.
https://www.scmp.com/news/china/diplomacy/article/3238893/israel-gaza-war-china-will-do-anything-restore-peace-prospects-are-worrying-envoy-says|Israel-Gaza war: China will ‘do anything’ to restore peace, but ‘prospects are worrying’, envoy says|Dewey Sim|2023-10-23T11:01:57.000Z|China is ready to “do anything” conducive to promote dialogue and restore peace as the fighting in Israel and Gaza intensifies, its Middle East special envoy said, as he outlined plans to visit the United Arab Emirates, Saudi Arabia and Jordan on the next leg of his mediation trip.Zhai Jun, who was in Egypt for a peace summit, said  China would keep in “close communication” with the international community – including with Arab nations – to jointly push for a de-escalation and to avoid a serious humanitarian crisis.Hostage talks may delay Gaza ground war, but won’t stop it“We are willing to do anything that is conducive to promoting dialogue, achieving ceasefire, and restoring peace,” he told Chinese state media on Sunday on the sidelines of the Cairo Summit.
https://www.scmp.com/news/world/middle-east/article/3238895/israel-bombards-gaza-targets-ahead-looming-ground-offensive-us-pledges-continued-flow-aid|Israel bombards Gaza targets ahead of looming ground offensive as US pledges ‘continued flow’ of aid|Agence France-Presse|2023-10-23T10:47:47.000Z|Israel said on Monday it had launched more than 300 strikes on the Gaza Strip within 24 hours, killing dozens according to the Hamas rulers of the besieged Palestinian territory.More than two weeks into the war triggered by the October 7 Hamas attack on Israel that killed 1,400, alarm has surged about the spiralling humanitarian crisis in Gaza.More than 4,650 have been killed in Gaza, around 40 per cent of them children, said the Hamas-run health ministry. Thousands of buildings have been destroyed and more than one million people displaced.Smoke rises in the distance after Israeli air strikes in Gaza on Monday. Photo: EPA-EFEAbout a dozen trucks carrying desperately needed aid – the third convoy in three days – arrived inside Gaza from Egypt on Monday through Rafah, Gaza’s only crossing not controlled by Israel.
https://www.scmp.com/news/world/middle-east/article/3238866/us-push-release-hostages-delays-israeli-ground-war-wont-stop-it|US push for release of hostages delays Israeli ground war, but won’t stop it|Bloomberg|2023-10-23T07:12:16.000Z|Israel supports diplomatic efforts to get Hamas to release hostages from Gaza quickly and in large numbers, a move that could delay and possibly alter its ground war, according to people familiar with the negotiations.The place of hostage releases in Israel’s military planning took on concrete meaning on Friday, when Judith and Natalie Raanan, an American mother and her 19-year-old daughter from Chicago were  set free through the mediation of Qatar.The US is pushing the wealthy Gulf state, which hosts some political leaders of Hamas, to do much more, the people said.Israel says there are 210 known hostages from many countries taken on October 7, when Hamas operatives broke through the border fence into Israel in an attack that killed more than 1,400 Israelis.US citizens Judith Raanan (right) and daughter Natalie Raanan speaking on the phone with US President Joe Biden following their release. Photo: US embassy in JerusalemIn retaliation, Israel has been bombing Gaza for two weeks. The death toll from the air strikes has risen to more than 4,600, the Hamas-run Ministry of Health in Gaza said on Sunday.
https://www.scmp.com/news/world/middle-east/article/3238842/all-over-world-israels-diaspora-return-join-war-effort|From all over the world, Israel’s diaspora return to join war effort|Bloomberg|2023-10-23T03:46:01.000Z|"The flights keep coming – from New York and London, Los Angeles and Paris, Bangkok and Athens.Even as several global airlines cancel services to Tel Aviv, Israel’s far-flung diaspora of reservist soldiers and volunteers are finding their way back.More than 10,000 people have already travelled from the US on commercial and charter flights, according to Israel Bachar, the Consul General of Israel to the Pacific Southwest.Many are part of a group of 360,000 reservists called up globally by Israel’s military, while others are volunteers.


Some are already deployed and dying. A 22-year old Israeli-American reservist was killed last week by a missile attack on the Lebanese border, where a separate threat from Iran-backed Hezbollah is escalating."
https://www.scmp.com/news/world/middle-east/article/3238822/biden-holds-calls-key-western-allies-and-pope-discuss-israel-gaza-war|Joe Biden holds calls with key Western allies, Pope about Israel-Gaza war|Agencies|2023-10-22T22:09:58.000Z|"US President Joe Biden on Sunday ramped up his engagement with the continuing war between Israel and the Palestinian Islamist group Hamas, convening a call with the leaders of Canada, France, Britain, Germany and Italy, and Pope Francis, after speaking to Israel’s Prime Minister Benjamin Netanyahu.The White House reported Biden’s separate calls with the Western leaders, Netanyahu and Pope Francis amid growing fears that the Israel-Gaza war could mushroom into a wider Middle East conflict as Israel pounded Gaza and clashes on its border with Lebanon intensified.Biden and Netanyahu agreed on Sunday – after a second aid convoy reached Gaza from Egypt – that such help will continue, as Israel keeps attacking the Hamas-ruled territory, the White House said.“The leaders affirmed that there will now be continued flow of this critical assistance into Gaza,” the White House said after the two leaders spoke by telephone.


It was not immediately clear why Biden’s call with the Western leaders did not include Japan. Together those countries form the Group of Seven (G7) advanced economies. G7 finance ministers met in Morocco earlier this month and issued a statement."
https://www.scmp.com/news/world/middle-east/article/3238820/netanyahu-warns-hezbollah-stay-out-war-hamas-aid-convoy-enters-gaza|Israel strikes targets in Gaza, Syria and West Bank as risk of bigger war grows|Associated Press|2023-10-22T17:58:58.000Z|Israeli warplanes struck targets across Gaza, two airports in Syria and a mosque in the occupied West Bank allegedly used by militants, as the two-week-old war with Hamas threatened to spiral Sunday into a broader conflict.Israel has traded fire with Lebanon’s Hezbollah militant group since the war began, and tensions are soaring in the occupied West Bank, where Israeli forces have battled militants in refugee camps and carried out two air strikes in recent days.Prime Minister Benjamin Netanyahu told troops in northern Israel that if Hezbollah launches a war: “it will make the mistake of its life. We will cripple it with a force it cannot even imagine and the consequences for it and the Lebanese state will be devastating”.Netanyahu also convened a meeting of his top generals and his war cabinet to assess the escalating conflict.
